happy,72,0.25,74,0.25,76,0.5,72,0.5,69,0.5,67,0.5,64,1.0,62,0.5,64,0.5,67,0.5,69,0.5,67,0.5,64,0.5,60,1.0
happy,64,0.5,67,0.5,72,1.0,76,0.5,74,0.5,72,0.5,69,0.5,67,1.0,64,0.5,62,0.5,60,0.5,62,0.5,64,1.0,60,1.0
happy,60,1.0,67,0.5,69,0.5,72,0.5,74,0.5,76,1.0,72,0.5,67,0.5,64,0.5,62,0.5,60,1.0,62,0.5,64,0.5,60,1.0
happy,67,0.5,64,0.5,62,0.5,64,0.5,67,1.0,72,0.5,76,0.5,72,1.0,67,0.5,64,0.5,62,0.5,60,0.5,64,1.0,60,1.0
happy,72,0.5,76,0.5,72,0.5,69,0.5,67,1.0,64,0.5,62,0.5,64,0.5,67,0.5,69,1.0,67,0.5,64,0.5,62,0.5,60,2.0
happy,60,0.5,62,0.5,64,0.5,67,0.5,69,0.5,72,0.5,76,1.0,72,0.5,69,0.5,67,0.5,64,0.5,62,0.5,64,0.5,60,1.0
happy,64,0.5,67,0.5,72,0.5,74,0.5,76,1.0,72,0.5,69,0.5,67,1.0,64,0.5,62,0.5,60,0.5,62,0.5,64,1.0,60,1.0
happy,67,0.5,69,0.5,67,0.5,64,0.5,62,0.5,60,1.0,62,0.5,64,0.5,67,0.5,72,0.5,76,1.0,72,0.5,67,0.5,60,1.0
happy,76,0.5,72,0.5,69,0.5,67,0.5,64,1.0,67,0.5,72,0.5,69,0.5,67,0.5,64,0.5,62,0.5,64,0.5,67,0.5,60,2.0
happy,60,0.5,64,0.5,67,0.5,72,0.5,69,0.5,67,0.5,64,0.5,62,0.5,64,1.0,67,0.5,64,0.5,62,0.5,64,0.5,60,1.0
happy,62,0.5,64,0.5,67,0.5,72,0.5,76,1.0,74,0.5,72,0.5,69,0.5,67,0.5,64,0.5,62,0.5,60,0.5,62,0.5,60,1.0
happy,64,0.5,67,0.5,72,0.5,76,0.5,72,0.5,67,0.5,64,1.0,62,0.5,60,0.5,62,0.5,64,0.5,67,0.5,72,1.0,60,1.0
happy,67,0.5,69,0.5,72,0.5,74,0.5,76,1.0,72,0.5,69,0.5,67,0.5,64,0.5,62,0.5,64,0.5,67,0.5,64,0.5,60,1.0
happy,60,0.25,62,0.25,64,0.5,67,0.5,72,1.0,76,0.5,72,0.5,69,0.5,67,0.5,64,1.0,62,0.5,64,0.5,62,0.5,60,1.0
happy,72,0.5,67,0.5,64,0.5,62,0.5,60,1.0,64,0.5,67,0.5,72,1.0,76,0.5,74,0.5,72,0.5,67,0.5,64,0.5,60,1.0
happy,64,0.5,62,0.5,60,0.5,62,0.5,64,1.0,67,0.5,69,0.5,72,1.0,76,0.5,72,0.5,69,0.5,67,0.5,64,0.5,60,1.0
happy,60,0.5,64,0.5,67,1.0,72,0.5,76,0.5,74,0.5,72,0.5,69,0.5,67,0.5,64,0.5,62,0.5,64,0.5,67,0.5,60,2.0
happy,67,0.5,72,0.5,76,0.5,72,0.5,67,0.5,64,0.5,62,0.5,60,1.0,62,0.5,64,0.5,67,0.5,69,0.5,72,1.0,60,1.0
happy,64,0.5,67,0.5,72,0.5,74,0.5,76,1.0,72,0.5,67,0.5,64,1.0,62,0.5,60,0.5,62,0.5,64,0.5,67,0.5,60,1.0
happy,72,0.5,69,0.5,67,0.5,64,0.5,62,0.5,60,1.0,64,0.5,67,0.5,72,1.0,76,0.5,72,0.5,69,0.5,67,0.5,60,1.0
happy,60,0.5,62,0.5,64,0.5,67,0.5,72,1.0,76,0.5,72,0.5,69,0.5,67,0.5,64,0.5,62,0.5,64,0.5,67,0.5,60,2.0
happy,67,0.5,64,0.5,62,0.5,64,0.5,67,1.0,72,0.5,76,0.5,72,0.5,69,0.5,67,0.5,64,0.5,62,0.5,60,1.0,60,1.0
happy,64,0.5,67,0.5,69,0.5,72,0.5,76,1.0,72,0.5,69,0.5,67,1.0,64,0.5,62,0.5,60,0.5,62,0.5,64,0.5,60,1.0
happy,72,0.5,74,0.5,76,0.5,72,0.5,69,0.5,67,0.5,64,0.5,62,0.5,60,1.0,62,0.5,64,0.5,67,0.5,72,0.5,60,2.0
happy,60,0.5,64,0.5,67,0.5,72,0.5,76,1.0,72,0.5,67,0.5,64,0.5,62,0.5,60,1.0,62,0.5,64,0.5,67,0.5,60,1.0
bright,60,1.0,66,0.5,67,0.5,69,0.5,72,1.0,66,0.5,67,0.5,72,0.5,69,0.5,67,0.5,66,0.5,64,0.5,62,0.5,60,1.0
bright,66,0.5,67,0.5,72,1.0,74,0.5,72,0.5,69,0.5,66,0.5,67,1.0,66,0.5,64,0.5,62,0.5,60,0.5,66,0.5,67,1.0
bright,60,0.5,62,0.5,64,0.5,66,0.5,67,1.0,72,0.5,74,0.5,72,1.0,69,0.5,66,0.5,67,0.5,64,0.5,62,0.5,60,1.0
bright,72,0.5,74,0.5,72,0.5,69,0.5,66,0.5,67,1.0,66,0.5,64,0.5,62,0.5,60,0.5,62,0.5,64,0.5,66,0.5,60,1.0
bright,64,0.5,66,0.5,67,1.0,72,0.5,74,0.5,78,0.5,74,0.5,72,0.5,69,0.5,66,0.5,67,1.0,64,0.5,62,0.5,60,1.0
bright,60,1.0,66,0.5,67,0.5,72,1.0,69,0.5,66,0.5,67,0.5,64,0.5,62,0.5,64,0.5,66,0.5,67,0.5,66,0.5,60,1.0
bright,66,0.5,67,0.5,72,0.5,74,0.5,72,1.0,69,0.5,66,0.5,67,0.5,64,0.5,62,0.5,60,0.5,62,0.5,64,0.5,66,1.0
bright,60,0.5,62,0.5,64,0.5,66,0.5,67,1.0,72,0.5,74,0.5,72,0.5,69,0.5,66,0.5,67,0.5,64,0.5,62,0.5,60,1.0
bright,72,0.5,69,0.5,66,0.5,67,0.5,64,0.5,66,0.5,60,1.0,62,0.5,64,0.5,66,0.5,67,0.5,72,0.5,66,0.5,60,1.0
bright,66,0.5,72,0.5,74,0.5,72,0.5,69,0.5,66,1.0,67,0.5,64,0.5,62,0.5,60,0.5,62,0.5,66,0.5,67,0.5,60,1.0
bright,60,1.0,66,0.5,72,0.5,74,0.5,72,0.5,69,0.5,66,0.5,67,1.0,64,0.5,62,0.5,60,0.5,64,0.5,66,0.5,60,1.0
bright,67,0.5,66,0.5,64,0.5,62,0.5,60,0.5,66,0.5,72,1.0,74,0.5,72,0.5,69,0.5,66,0.5,67,0.5,64,0.5,60,1.0
bright,60,0.5,62,0.5,64,0.5,66,0.5,67,0.5,69,0.5,72,1.0,66,0.5,67,0.5,64,0.5,62,0.5,60,0.5,66,0.5,67,1.0
bright,72,0.5,74,0.5,72,0.5,69,0.5,66,1.0,67,0.5,64,0.5,62,0.5,60,0.5,62,0.5,64,0.5,66,0.5,67,0.5,60,1.0
bright,66,0.5,67,0.5,69,0.5,72,1.0,66,0.5,67,0.5,64,0.5,66,0.5,60,1.0,62,0.5,64,0.5,66,0.5,67,0.5,60,1.0
bright,60,0.5,66,0.5,67,0.5,72,0.5,74,0.5,72,1.0,69,0.5,66,0.5,67,0.5,64,0.5,62,0.5,60,0.5,66,0.5,67,1.0
bright,72,0.5,69,0.5,66,0.5,67,0.5,64,0.5,62,0.5,60,1.0,66,0.5,67,0.5,72,0.5,74,0.5,72,0.5,66,0.5,60,1.0
bright,64,0.5,66,0.5,67,1.0,72,0.5,74,0.5,72,0.5,69,0.5,66,0.5,67,1.0,64,0.5,62,0.5,60,0.5,66,0.5,60,1.0
bright,60,1.0,62,0.5,64,0.5,66,0.5,67,0.5,72,1.0,66,0.5,67,0.5,69,0.5,66,0.5,64,0.5,62,0.5,60,0.5,60,1.0
bright,66,0.5,67,0.5,72,0.5,74,0.5,72,0.5,69,0.5,66,1.0,67,0.5,64,0.5,62,0.5,60,0.5,66,0.5,67,0.5,60,1.0
bright,60,0.5,62,0.5,64,0.5,66,0.5,67,1.0,72,0.5,74,0.5,72,0.5,69,0.5,66,0.5,67,0.5,64,0.5,62,0.5,60,1.0
bright,72,0.5,66,0.5,67,0.5,69,0.5,72,1.0,66,0.5,67,0.5,64,0.5,62,0.5,60,0.5,62,0.5,64,0.5,66,0.5,60,1.0
bright,66,0.5,67,0.5,64,0.5,62,0.5,60,1.0,66,0.5,72,0.5,74,0.5,72,1.0,69,0.5,66,0.5,67,0.5,64,0.5,60,1.0
bright,60,0.5,66,0.5,67,0.5,72,1.0,74,0.5,72,0.5,69,0.5,66,0.5,67,0.5,64,0.5,62,0.5,60,0.5,66,0.5,60,1.0
bright,72,0.5,74,0.5,72,0.5,66,0.5,67,1.0,64,0.5,62,0.5,60,0.5,66,0.5,67,0.5,69,0.5,66,0.5,64,0.5,60,1.0
bright,64,0.5,66,0.5,67,0.5,72,1.0,69,0.5,66,0.5,67,0.5,64,0.5,62,0.5,60,0.5,62,0.5,64,0.5,66,0.5,60,1.0
bright,60,1.0,66,0.5,67,0.5,72,0.5,74,0.5,72,1.0,66,0.5,67,0.5,64,0.5,62,0.5,60,0.5,66,0.5,67,0.5,60,1.0
bright,66,0.5,67,0.5,69,0.5,72,1.0,66,0.5,64,0.5,62,0.5,60,0.5,66,0.5,67,0.5,72,0.5,69,0.5,66,0.5,60,1.0
bright,60,0.5,62,0.5,64,0.5,66,0.5,67,1.0,72,0.5,69,0.5,66,0.5,67,0.5,64,0.5,62,0.5,64,0.5,66,0.5,60,1.0
bright,72,0.5,74,0.5,72,0.5,69,0.5,66,1.0,67,0.5,64,0.5,62,0.5,60,0.5,62,0.5,64,0.5,66,0.5,67,0.5,60,1.0
bright,66,0.5,67,0.5,64,0.5,62,0.5,60,1.0,66,0.5,67,0.5,72,1.0,69,0.5,66,0.5,67,0.5,64,0.5,62,0.5,60,1.0
bright,60,0.5,66,0.5,67,0.5,72,0.5,74,0.5,72,1.0,69,0.5,66,0.5,67,0.5,64,0.5,62,0.5,60,0.5,66,0.5,60,1.0
bright,64,0.5,66,0.5,67,1.0,72,0.5,74,0.5,72,0.5,69,0.5,66,0.5,67,0.5,64,0.5,62,0.5,60,0.5,66,0.5,60,1.0
blues,57,1.5,60,0.5,62,1.0,63,0.5,64,0.5,67,1.0,69,1.0,67,1.5,64,0.5,63,0.5,62,0.5,60,1.0,57,1.5,57,1.0
blues,69,1.0,67,1.0,64,0.5,63,0.5,62,0.5,60,1.5,57,1.0,60,0.5,62,0.5,63,0.5,64,1.0,67,0.5,64,0.5,57,2.0
blues,60,0.5,62,0.5,63,0.5,64,1.0,67,0.5,69,1.5,67,0.5,64,0.5,63,0.5,62,1.0,60,0.5,57,1.5,60,0.5,57,1.0
blues,64,1.0,63,0.5,62,0.5,60,1.0,57,1.5,60,0.5,62,0.5,63,0.5,64,1.0,67,1.0,69,0.5,67,0.5,64,0.5,60,2.0
blues,57,1.5,60,0.5,62,0.5,63,0.5,64,1.0,67,1.0,64,0.5,63,0.5,62,1.0,60,1.0,57,1.0,60,0.5,62,0.5,57,2.0
blues,69,1.0,67,0.5,64,0.5,63,0.5,62,0.5,60,1.5,57,1.0,60,0.5,62,0.5,63,0.5,64,1.0,67,0.5,64,0.5,57,1.0
blues,62,0.5,63,0.5,64,1.0,67,1.5,69,0.5,67,0.5,64,0.5,63,0.5,62,1.0,60,1.0,57,1.0,60,0.5,62,0.5,57,1.0
blues,57,1.0,60,1.0,62,0.5,63,0.5,64,1.0,67,0.5,69,0.5,67,1.0,64,0.5,63,0.5,62,0.5,60,1.5,57,0.5,57,1.0
blues,67,1.0,64,0.5,63,0.5,62,0.5,60,1.5,57,1.0,60,0.5,62,1.0,63,0.5,64,0.5,67,1.0,64,0.5,60,0.5,57,1.0
blues,60,0.5,62,0.5,63,0.5,64,1.0,67,0.5,69,1.5,67,0.5,64,0.5,63,0.5,62,1.0,60,1.0,57,0.5,60,0.5,57,2.0
blues,64,1.0,67,0.5,69,0.5,67,1.0,64,0.5,63,0.5,62,0.5,60,1.5,57,1.0,60,0.5,62,0.5,63,0.5,64,0.5,57,1.0
blues,57,1.5,60,0.5,62,1.0,63,0.5,64,0.5,67,1.0,64,1.0,63,0.5,62,0.5,60,0.5,57,1.5,60,0.5,57,1.0,57,1.0
blues,69,1.0,67,0.5,64,0.5,63,0.5,62,0.5,60,1.5,57,1.0,60,0.5,62,0.5,63,0.5,64,1.0,62,0.5,60,0.5,57,2.0
blues,62,0.5,63,0.5,64,1.0,67,1.0,69,1.0,67,0.5,64,0.5,63,0.5,62,1.0,60,0.5,57,1.5,60,0.5,62,0.5,57,1.0
blues,60,1.0,57,1.5,60,0.5,62,0.5,63,0.5,64,1.0,67,0.5,64,0.5,63,0.5,62,0.5,60,1.0,62,0.5,60,0.5,57,2.0
blues,67,1.0,69,0.5,67,0.5,64,0.5,63,0.5,62,1.0,60,1.5,57,1.0,60,0.5,62,0.5,63,0.5,64,1.0,60,0.5,57,1.0
blues,57,1.5,60,0.5,62,0.5,63,0.5,64,1.0,67,1.5,64,0.5,63,0.5,62,0.5,60,1.0,57,1.0,60,0.5,62,0.5,57,2.0
blues,64,1.0,63,0.5,62,0.5,60,1.5,57,1.0,60,0.5,62,0.5,63,0.5,64,1.0,67,0.5,69,0.5,67,1.0,64,0.5,57,1.0
blues,69,1.0,67,1.0,64,0.5,63,0.5,62,0.5,60,1.0,57,1.5,60,0.5,62,0.5,63,0.5,64,1.0,62,0.5,60,0.5,57,1.0
blues,60,0.5,62,0.5,63,0.5,64,1.0,67,0.5,69,1.5,67,0.5,64,0.5,63,0.5,62,1.0,60,1.0,57,0.5,60,0.5,57,2.0
blues,64,0.5,63,0.5,62,0.5,60,1.0,57,1.5,60,0.5,62,1.0,63,0.5,64,0.5,67,1.0,69,0.5,67,0.5,64,0.5,57,1.0
blues,57,1.0,60,1.0,62,0.5,63,0.5,64,1.0,67,1.0,64,0.5,63,0.5,62,0.5,60,1.5,57,1.0,60,0.5,57,1.0,57,2.0
blues,67,1.0,69,0.5,67,0.5,64,0.5,63,0.5,62,1.0,60,1.5,57,1.0,60,0.5,62,0.5,63,0.5,64,1.0,60,0.5,57,1.0
blues,62,0.5,63,0.5,64,1.0,67,1.0,69,1.5,67,0.5,64,0.5,63,0.5,62,0.5,60,1.0,57,1.0,60,0.5,62,0.5,57,1.0
blues,60,0.5,57,1.5,60,0.5,62,0.5,63,0.5,64,1.0,67,0.5,64,0.5,63,0.5,62,0.5,60,1.0,62,0.5,60,0.5,57,2.0
blues,69,1.0,67,0.5,64,0.5,63,0.5,62,0.5,60,1.5,57,1.0,60,0.5,62,0.5,63,0.5,64,1.0,67,0.5,64,0.5,57,1.0
blues,64,1.0,63,0.5,62,0.5,60,1.0,57,1.5,60,0.5,62,0.5,63,0.5,64,1.0,67,1.0,69,0.5,67,0.5,64,0.5,60,2.0
blues,57,1.5,60,0.5,62,0.5,63,0.5,64,1.0,67,1.0,64,0.5,63,0.5,62,1.0,60,1.0,57,1.0,60,0.5,62,0.5,57,2.0
blues,62,0.5,63,0.5,64,1.0,67,0.5,69,1.5,67,0.5,64,0.5,63,0.5,62,1.0,60,0.5,57,1.5,60,0.5,62,0.5,57,1.0
blues,60,1.0,57,1.0,60,0.5,62,0.5,63,0.5,64,1.0,67,0.5,69,0.5,67,1.0,64,0.5,63,0.5,62,0.5,60,1.0,57,2.0
blues,67,1.0,64,0.5,63,0.5,62,0.5,60,1.5,57,1.0,60,0.5,62,1.0,63,0.5,64,0.5,67,1.0,64,0.5,60,0.5,57,1.0
blues,64,0.5,67,0.5,69,0.5,67,1.0,64,0.5,63,0.5,62,0.5,60,1.5,57,1.0,60,0.5,62,0.5,63,0.5,64,0.5,57,1.0
blues,57,1.5,60,0.5,62,1.0,63,0.5,64,0.5,67,1.0,64,1.0,63,0.5,62,0.5,60,0.5,57,1.5,60,0.5,57,1.0,57,1.0
jazz,60,0.5,62,0.5,64,0.5,65,0.5,67,1.0,71,0.5,72,0.5,74,0.5,76,0.5,77,0.5,79,1.0,76,0.5,74,0.5,72,1.0
jazz,72,0.5,71,0.5,69,0.5,67,0.5,65,0.5,64,1.0,62,0.5,61,0.5,60,1.0,62,0.5,64,0.5,67,0.5,65,0.5,64,1.0
jazz,64,0.5,63,0.5,64,0.5,67,0.5,69,0.5,71,0.5,72,1.0,76,0.5,74,0.5,72,0.5,71,0.5,69,1.0,67,0.5,64,1.0
jazz,60,1.0,64,0.5,67,0.5,71,0.5,72,0.5,74,1.0,76,0.5,75,0.5,74,0.5,72,0.5,69,0.5,67,1.0,65,0.5,64,1.0
jazz,76,0.5,74,0.5,72,0.5,71,0.5,69,0.5,67,1.0,65,0.5,64,0.5,62,0.5,61,0.5,60,1.0,64,0.5,67,0.5,71,1.0
jazz,67,0.5,69,0.5,71,0.5,72,0.5,74,0.5,76,1.0,79,0.5,77,0.5,76,0.5,74,0.5,72,1.0,69,0.5,67,0.5,64,1.0
jazz,60,0.5,61,0.5,62,0.5,64,0.5,67,1.0,71,0.5,72,0.5,74,0.5,71,0.5,69,0.5,67,1.0,64,0.5,62,0.5,60,1.0
jazz,72,0.5,71,0.5,69,0.5,67,1.0,64,0.5,63,0.5,62,0.5,60,1.0,62,0.5,64,0.5,67,0.5,69,0.5,71,0.5,72,1.0
jazz,64,0.5,67,0.5,71,0.5,72,0.5,74,1.0,76,0.5,74,0.5,72,0.5,71,0.5,69,0.5,67,1.0,65,0.5,64,0.5,62,1.0
jazz,79,0.5,76,0.5,74,0.5,72,1.0,69,0.5,67,0.5,65,0.5,64,1.0,62,0.5,61,0.5,60,0.5,62,0.5,64,0.5,67,1.0
jazz,60,0.5,62,0.5,63,0.5,64,0.5,67,0.5,69,0.5,71,1.0,72,0.5,74,0.5,76,0.5,72,0.5,69,1.0,67,0.5,64,1.0
jazz,72,0.5,76,0.5,74,0.5,72,0.5,71,0.5,69,1.0,67,0.5,65,0.5,64,0.5,62,0.5,61,0.5,60,1.0,64,0.5,67,1.0
jazz,67,0.5,64,0.5,62,0.5,60,0.5,61,0.5,62,0.5,64,1.0,67,0.5,69,0.5,71,0.5,72,1.0,74,0.5,76,0.5,79,1.0
jazz,74,0.5,72,0.5,71,0.5,69,0.5,67,1.0,65,0.5,64,0.5,62,0.5,60,1.0,62,0.5,64,0.5,67,0.5,69,0.5,72,1.0
jazz,60,1.0,64,0.5,67,0.5,71,1.0,74,0.5,72,0.5,71,0.5,69,0.5,67,0.5,65,0.5,64,1.0,62,0.5,60,0.5,60,1.0
jazz,76,0.5,72,0.5,69,0.5,67,1.0,64,0.5,63,0.5,62,0.5,60,1.0,62,0.5,64,0.5,65,0.5,67,0.5,71,0.5,72,1.0
jazz,69,0.5,71,0.5,72,0.5,74,0.5,76,1.0,72,0.5,69,0.5,67,0.5,65,0.5,64,1.0,62,0.5,61,0.5,60,0.5,64,1.0
jazz,62,0.5,64,0.5,67,0.5,69,0.5,71,1.0,72,0.5,74,0.5,76,0.5,72,0.5,69,0.5,67,1.0,65,0.5,64,0.5,60,1.0
jazz,72,0.5,69,0.5,67,0.5,64,0.5,62,1.0,60,0.5,61,0.5,62,0.5,64,0.5,67,1.0,71,0.5,72,0.5,74,0.5,76,1.0
jazz,64,0.5,67,0.5,69,0.5,71,0.5,72,1.0,74,0.5,72,0.5,71,0.5,69,0.5,67,1.0,65,0.5,64,0.5,62,0.5,60,1.0
jazz,79,0.5,76,0.5,74,0.5,72,0.5,71,0.5,69,1.0,67,0.5,65,0.5,64,0.5,62,0.5,60,1.0,62,0.5,64,0.5,67,1.0
jazz,60,0.5,62,0.5,64,0.5,67,1.0,71,0.5,72,0.5,74,0.5,76,0.5,72,0.5,69,0.5,67,1.0,64,0.5,62,0.5,61,1.0
jazz,72,0.5,74,0.5,76,0.5,72,1.0,69,0.5,67,0.5,64,0.5,63,0.5,62,0.5,60,1.0,62,0.5,64,0.5,67,0.5,71,1.0
jazz,67,0.5,69,0.5,71,0.5,72,0.5,74,1.0,76,0.5,77,0.5,76,0.5,74,0.5,72,1.0,69,0.5,67,0.5,65,0.5,64,1.0
jazz,60,0.5,64,0.5,67,0.5,71,0.5,72,1.0,74,0.5,72,0.5,71,0.5,69,0.5,67,1.0,65,0.5,64,0.5,62,0.5,60,1.0
jazz,76,0.5,72,0.5,69,0.5,67,1.0,64,0.5,63,0.5,62,0.5,60,1.0,62,0.5,64,0.5,67,0.5,69,0.5,71,0.5,72,1.0
